ElectionDate,OfficeCode(Text),DistrictCode(Text),StatusCode,CountyCode,CountyName,OfficeDescription,PartyOrder,PartyName,PartyDescription,CandidateID,CandidateLastName,CandidateFirstName,CandidateMiddleName,CandidateFormerName,CandidateVotes,WriteIn(W)/Uncommitted(Z),Recount(*),Nominated(N)/Elected(E)
11/6/2018,9,0,0,78.00,SHIAWASSEE,Member of the State Board of Education 8 Year Terms (2) Positions,5,GRN,Green,518976,Wells,Sherry,A.,,377,,,
11/6/2018,9,0,0,78.00,SHIAWASSEE,Member of the State Board of Education 8 Year Terms (2) Positions,7,WCP,Working Class,519014,Hering,Mary,Anne,,1113,,,
11/6/2018,9,0,0,78.00,SHIAWASSEE,Member of the State Board of Education 8 Year Terms (2) Positions,7,WCP,Working Class,519015,Smith,Logan,R.,,910,,,
11/6/2018,9,0,0,79.00,TUSCOLA,Member of the State Board of Education 8 Year Terms (2) Positions,1,REP,Republican,519004,Carlone,Tami,,,11207,,,
11/6/2018,9,0,0,79.00,TUSCOLA,Member of the State Board of Education 8 Year Terms (2) Positions,1,REP,Republican,514241,Zeile,Richard,,,10358,,,
11/6/2018,9,0,0,79.00,TUSCOLA,Member of the State Board of Education 8 Year Terms (2) Positions,2,DEM,Democratic,518688,Pritchett,Judith,P.,,6344,,,E
11/6/2018,9,0,0,79.00,TUSCOLA,Member of the State Board of Education 8 Year Terms (2) Positions,2,DEM,Democratic,519055,Tilley,Tiffany,,,5901,,,E
11/6/2018,9,0,0,79.00,TUSCOLA,Member of the State Board of Education 8 Year Terms (2) Positions,3,LIB,Libertarian,519083,Boman,Scotty,,,585,,,
11/6/2018,9,0,0,79.00,TUSCOLA,Member of the State Board of Education 8 Year Terms (2) Positions,3,LIB,Libertarian,519082,Tatar,John,J.,,340,,,
11/6/2018,9,0,0,79.00,TUSCOLA,Member of the State Board of Education 8 Year Terms (2) Positions,4,UST,US Taxpayers,519021,Adams,Karen,,,605,,,
11/6/2018,9,0,0,79.00,TUSCOLA,Member of the State Board of Education 8 Year Terms (2) Positions,4,UST,US Taxpayers,519022,Levesque,Douglas,,,235,,,
11/6/2018,9,0,0,79.00,TUSCOLA,Member of the State Board of Education 8 Year Terms (2) Positions,5,GRN,Green,518976,Wells,Sherry,A.,,325,,,
11/6/2018,9,0,0,79.00,TUSCOLA,Member of the State Board of Education 8 Year Terms (2) Positions,7,WCP,Working Class,519014,Hering,Mary,Anne,,847,,,
11/6/2018,9,0,0,79.00,TUSCOLA,Member of the State Board of Education 8 Year Terms (2) Positions,7,WCP,Working Class,519015,Smith,Logan,R.,,744,,,
11/6/2018,9,0,0,80.00,VAN BUREN,Member of the State Board of Education 8 Year Terms (2) Positions,1,REP,Republican,519004,Carlone,Tami,,,12789,,,
11/6/2018,9,0,0,80.00,VAN BUREN,Member of the State Board of Education 8 Year Terms (2) Positions,1,REP,Republican,514241,Zeile,Richard,,,11339,,,
11/6/2018,9,0,0,80.00,VAN BUREN,Member of the State Board of Education 8 Year Terms (2) Positions,2,DEM,Democratic,518688,Pritchett,Judith,P.,,10591,,,E
11/6/2018,9,0,0,80.00,VAN BUREN,Member of the State Board of Education 8 Year Terms (2) Positions,2,DEM,Democratic,519055,Tilley,Tiffany,,,9820,,,E
11/6/2018,9,0,0,80.00,VAN BUREN,Member of the State Board of Education 8 Year Terms (2) Positions,3,LIB,Libertarian,519083,Boman,Scotty,,,876,,,
11/6/2018,9,0,0,80.00,VAN BUREN,Member of the State Board of Education 8 Year Terms (2) Positions,3,LIB,Libertarian,519082,Tatar,John,J.,,661,,,
11/6/2018,9,0,0,80.00,VAN BUREN,Member of the State Board of Education 8 Year Terms (2) Positions,4,UST,US Taxpayers,519021,Adams,Karen,,,721,,,
11/6/2018,9,0,0,80.00,VAN BUREN,Member of the State Board of Education 8 Year Terms (2) Positions,4,UST,US Taxpayers,519022,Levesque,Douglas,,,336,,,
11/6/2018,9,0,0,80.00,VAN BUREN,Member of the State Board of Education 8 Year Terms (2) Positions,5,GRN,Green,518976,Wells,Sherry,A.,,481,,,
11/6/2018,9,0,0,80.00,VAN BUREN,Member of the State Board of Education 8 Year Terms (2) Positions,7,WCP,Working Class,519014,Hering,Mary,Anne,,1120,,,
11/6/2018,9,0,0,80.00,VAN BUREN,Member of the State Board of Education 8 Year Terms (2) Positions,7,WCP,Working Class,519015,Smith,Logan,R.,,867,,,
11/6/2018,9,0,0,81.00,WASHTENAW,Member of the State Board of Education 8 Year Terms (2) Positions,1,REP,Republican,519004,Carlone,Tami,,,40383,,,
11/6/2018,9,0,0,81.00,WASHTENAW,Member of the State Board of Education 8 Year Terms (2) Positions,1,REP,Republican,514241,Zeile,Richard,,,37770,,,
11/6/2018,9,0,0,81.00,WASHTENAW,Member of the State Board of Education 8 Year Terms (2) Positions,2,DEM,Democratic,518688,Pritchett,Judith,P.,,109167,,,E
11/6/2018,9,0,0,81.00,WASHTENAW,Member of the State Board of Education 8 Year Terms (2) Positions,2,DEM,Democratic,519055,Tilley,Tiffany,,,104590,,,E
11/6/2018,9,0,0,81.00,WASHTENAW,Member of the State Board of Education 8 Year Terms (2) Positions,3,LIB,Libertarian,519083,Boman,Scotty,,,4516,,,
11/6/2018,9,0,0,81.00,WASHTENAW,Member of the State Board of Education 8 Year Terms (2) Positions,3,LIB,Libertarian,519082,Tatar,John,J.,,2843,,,
11/6/2018,9,0,0,81.00,WASHTENAW,Member of the State Board of Education 8 Year Terms (2) Positions,4,UST,US Taxpayers,519021,Adams,Karen,,,1753,,,
11/6/2018,9,0,0,81.00,WASHTENAW,Member of the State Board of Education 8 Year Terms (2) Positions,4,UST,US Taxpayers,519022,Levesque,Douglas,,,744,,,
11/6/2018,9,0,0,81.00,WASHTENAW,Member of the State Board of Education 8 Year Terms (2) Positions,5,GRN,Green,518976,Wells,Sherry,A.,,3479,,,
11/6/2018,9,0,0,81.00,WASHTENAW,Member of the State Board of Education 8 Year Terms (2) Positions,7,WCP,Working Class,519014,Hering,Mary,Anne,,3735,,,
11/6/2018,9,0,0,81.00,WASHTENAW,Member of the State Board of Education 8 Year Terms (2) Positions,7,WCP,Working Class,519015,Smith,Logan,R.,,2168,,,
11/6/2018,9,0,0,82.00,WAYNE,Member of the State Board of Education 8 Year Terms (2) Positions,1,REP,Republican,519004,Carlone,Tami,,,154179,,,
11/6/2018,9,0,0,82.00,WAYNE,Member of the State Board of Education 8 Year Terms (2) Positions,1,REP,Republican,514241,Zeile,Richard,,,143212,,,
11/6/2018,9,0,0,82.00,WAYNE,Member of the State Board of Education 8 Year Terms (2) Positions,2,DEM,Democratic,518688,Pritchett,Judith,P.,,375894,,,E
11/6/2018,9,0,0,82.00,WAYNE,Member of the State Board of Education 8 Year Terms (2) Positions,2,DEM,Democratic,519055,Tilley,Tiffany,,,369239,,,E
11/6/2018,9,0,0,82.00,WAYNE,Member of the State Board of Education 8 Year Terms (2) Positions,3,LIB,Libertarian,519083,Boman,Scotty,,,16254,,,
11/6/2018,9,0,0,82.00,WAYNE,Member of the State Board of Education 8 Year Terms (2) Positions,3,LIB,Libertarian,519082,Tatar,John,J.,,10339,,,
11/6/2018,9,0,0,82.00,WAYNE,Member of the State Board of Education 8 Year Terms (2) Positions,4,UST,US Taxpayers,519021,Adams,Karen,,,11925,,,
11/6/2018,9,0,0,82.00,WAYNE,Member of the State Board of Education 8 Year Terms (2) Positions,4,UST,US Taxpayers,519022,Levesque,Douglas,,,4536,,,
11/6/2018,9,0,0,82.00,WAYNE,Member of the State Board of Education 8 Year Terms (2) Positions,5,GRN,Green,518976,Wells,Sherry,A.,,10141,,,
11/6/2018,9,0,0,82.00,WAYNE,Member of the State Board of Education 8 Year Terms (2) Positions,7,WCP,Working Class,519014,Hering,Mary,Anne,,18918,,,
11/6/2018,9,0,0,82.00,WAYNE,Member of the State Board of Education 8 Year Terms (2) Positions,7,WCP,Working Class,519015,Smith,Logan,R.,,13498,,,
11/6/2018,9,0,0,83.00,WEXFORD,Member of the State Board of Education 8 Year Terms (2) Positions,1,REP,Republican,519004,Carlone,Tami,,,7176,,,
11/6/2018,9,0,0,83.00,WEXFORD,Member of the State Board of Education 8 Year Terms (2) Positions,1,REP,Republican,514241,Zeile,Richard,,,6385,,,
11/6/2018,9,0,0,83.00,WEXFORD,Member of the State Board of Education 8 Year Terms (2) Positions,2,DEM,Democratic,518688,Pritchett,Judith,P.,,3789,,,E
11/6/2018,9,0,0,83.00,WEXFORD,Member of the State Board of Education 8 Year Terms (2) Positions,2,DEM,Democratic,519055,Tilley,Tiffany,,,3400,,,E
11/6/2018,9,0,0,83.00,WEXFORD,Member of the State Board of Education 8 Year Terms (2) Positions,3,LIB,Libertarian,519083,Boman,Scotty,,,465,,,
11/6/2018,9,0,0,83.00,WEXFORD,Member of the State Board of Education 8 Year Terms (2) Positions,3,LIB,Libertarian,519082,Tatar,John,J.,,301,,,
11/6/2018,9,0,0,83.00,WEXFORD,Member of the State Board of Education 8 Year Terms (2) Positions,4,UST,US Taxpayers,519021,Adams,Karen,,,301,,,
11/6/2018,9,0,0,83.00,WEXFORD,Member of the State Board of Education 8 Year Terms (2) Positions,4,UST,US Taxpayers,519022,Levesque,Douglas,,,139,,,
11/6/2018,9,0,0,83.00,WEXFORD,Member of the State Board of Education 8 Year Terms (2) Positions,5,GRN,Green,518976,Wells,Sherry,A.,,186,,,
11/6/2018,9,0,0,83.00,WEXFORD,Member of the State Board of Education 8 Year Terms (2) Positions,7,WCP,Working Class,519014,Hering,Mary,Anne,,581,,,
11/6/2018,9,0,0,83.00,WEXFORD,Member of the State Board of Education 8 Year Terms (2) Positions,7,WCP,Working Class,519015,Smith,Logan,R.,,465,,,
11/6/2018,10,0,0,1.00,ALCONA,Regent of the University of Michigan 8 Year Terms (2) Positions,1,REP,Republican,514429,Newman,Andrea,Fischer,,2971,,,
11/6/2018,10,0,0,1.00,ALCONA,Regent of the University of Michigan 8 Year Terms (2) Positions,1,REP,Republican,511401,Richner,Andrew,,,2684,,,
11/6/2018,10,0,0,1.00,ALCONA,Regent of the University of Michigan 8 Year Terms (2) Positions,2,DEM,Democratic,518289,Acker,Jordan,,,1383,,,E
11/6/2018,10,0,0,1.00,ALCONA,Regent of the University of Michigan 8 Year Terms (2) Positions,2,DEM,Democratic,515433,Brown,Paul,,,1338,,,E
11/6/2018,10,0,0,1.00,ALCONA,Regent of the University of Michigan 8 Year Terms (2) Positions,3,LIB,Libertarian,519084,Hudler,James,Lewis,,69,,,
11/6/2018,10,0,0,1.00,ALCONA,Regent of the University of Michigan 8 Year Terms (2) Positions,3,LIB,Libertarian,519078,Jascob,John,,,81,,,
11/6/2018,10,0,0,1.00,ALCONA,Regent of the University of Michigan 8 Year Terms (2) Positions,4,UST,US Taxpayers,519011,Sanger,Joe,,,105,,,
11/6/2018,10,0,0,1.00,ALCONA,Regent of the University of Michigan 8 Year Terms (2) Positions,4,UST,US Taxpayers,519012,Van Sickle,Crystal,,,141,,,
11/6/2018,10,0,0,1.00,ALCONA,Regent of the University of Michigan 8 Year Terms (2) Positions,5,GRN,Green,518970,Graves,Kevin,A.,,64,,,
11/6/2018,10,0,0,1.00,ALCONA,Regent of the University of Michigan 8 Year Terms (2) Positions,6,NLP,Natural Law,519041,Sallows,Marge,Katchmark,,66,,,
11/6/2018,10,0,0,2.00,ALGER,Regent of the University of Michigan 8 Year Terms (2) Positions,1,REP,Republican,514429,Newman,Andrea,Fischer,,1769,,,
11/6/2018,10,0,0,2.00,ALGER,Regent of the University of Michigan 8 Year Terms (2) Positions,1,REP,Republican,511401,Richner,Andrew,,,1580,,,
11/6/2018,10,0,0,2.00,ALGER,Regent of the University of Michigan 8 Year Terms (2) Positions,2,DEM,Democratic,518289,Acker,Jordan,,,1469,,,E
11/6/2018,10,0,0,2.00,ALGER,Regent of the University of Michigan 8 Year Terms (2) Positions,2,DEM,Democratic,515433,Brown,Paul,,,1402,,,E
11/6/2018,10,0,0,2.00,ALGER,Regent of the University of Michigan 8 Year Terms (2) Positions,3,LIB,Libertarian,519084,Hudler,James,Lewis,,80,,,
11/6/2018,10,0,0,2.00,ALGER,Regent of the University of Michigan 8 Year Terms (2) Positions,3,LIB,Libertarian,519078,Jascob,John,,,80,,,
11/6/2018,10,0,0,2.00,ALGER,Regent of the University of Michigan 8 Year Terms (2) Positions,4,UST,US Taxpayers,519011,Sanger,Joe,,,88,,,
11/6/2018,10,0,0,2.00,ALGER,Regent of the University of Michigan 8 Year Terms (2) Positions,4,UST,US Taxpayers,519012,Van Sickle,Crystal,,,109,,,
11/6/2018,10,0,0,2.00,ALGER,Regent of the University of Michigan 8 Year Terms (2) Positions,5,GRN,Green,518970,Graves,Kevin,A.,,97,,,
11/6/2018,10,0,0,2.00,ALGER,Regent of the University of Michigan 8 Year Terms (2) Positions,6,NLP,Natural Law,519041,Sallows,Marge,Katchmark,,60,,,
11/6/2018,10,0,0,3.00,ALLEGAN,Regent of the University of Michigan 8 Year Terms (2) Positions,1,REP,Republican,514429,Newman,Andrea,Fischer,,25028,,,
11/6/2018,10,0,0,3.00,ALLEGAN,Regent of the University of Michigan 8 Year Terms (2) Positions,1,REP,Republican,511401,Richner,Andrew,,,23430,,,
11/6/2018,10,0,0,3.00,ALLEGAN,Regent of the University of Michigan 8 Year Terms (2) Positions,2,DEM,Democratic,518289,Acker,Jordan,,,14417,,,E
11/6/2018,10,0,0,3.00,ALLEGAN,Regent of the University of Michigan 8 Year Terms (2) Positions,2,DEM,Democratic,515433,Brown,Paul,,,13823,,,E
11/6/2018,10,0,0,3.00,ALLEGAN,Regent of the University of Michigan 8 Year Terms (2) Positions,3,LIB,Libertarian,519084,Hudler,James,Lewis,,1198,,,
11/6/2018,10,0,0,3.00,ALLEGAN,Regent of the University of Michigan 8 Year Terms (2) Positions,3,LIB,Libertarian,519078,Jascob,John,,,1218,,,
11/6/2018,10,0,0,3.00,ALLEGAN,Regent of the University of Michigan 8 Year Terms (2) Positions,4,UST,US Taxpayers,519011,Sanger,Joe,,,908,,,
11/6/2018,10,0,0,3.00,ALLEGAN,Regent of the University of Michigan 8 Year Terms (2) Positions,4,UST,US Taxpayers,519012,Van Sickle,Crystal,,,1295,,,
11/6/2018,10,0,0,3.00,ALLEGAN,Regent of the University of Michigan 8 Year Terms (2) Positions,5,GRN,Green,518970,Graves,Kevin,A.,,747,,,
11/6/2018,10,0,0,3.00,ALLEGAN,Regent of the University of Michigan 8 Year Terms (2) Positions,6,NLP,Natural Law,519041,Sallows,Marge,Katchmark,,655,,,
11/6/2018,10,0,0,4.00,ALPENA,Regent of the University of Michigan 8 Year Terms (2) Positions,1,REP,Republican,514429,Newman,Andrea,Fischer,,6277,,,
11/6/2018,10,0,0,4.00,ALPENA,Regent of the University of Michigan 8 Year Terms (2) Positions,1,REP,Republican,511401,Richner,Andrew,,,5672,,,
11/6/2018,10,0,0,4.00,ALPENA,Regent of the University of Michigan 8 Year Terms (2) Positions,2,DEM,Democratic,518289,Acker,Jordan,,,4128,,,E
11/6/2018,10,0,0,4.00,ALPENA,Regent of the University of Michigan 8 Year Terms (2) Positions,2,DEM,Democratic,515433,Brown,Paul,,,3904,,,E
11/6/2018,10,0,0,4.00,ALPENA,Regent of the University of Michigan 8 Year Terms (2) Positions,3,LIB,Libertarian,519084,Hudler,James,Lewis,,271,,,
11/6/2018,10,0,0,4.00,ALPENA,Regent of the University of Michigan 8 Year Terms (2) Positions,3,LIB,Libertarian,519078,Jascob,John,,,288,,,
11/6/2018,10,0,0,4.00,ALPENA,Regent of the University of Michigan 8 Year Terms (2) Positions,4,UST,US Taxpayers,519011,Sanger,Joe,,,246,,,
11/6/2018,10,0,0,4.00,ALPENA,Regent of the University of Michigan 8 Year Terms (2) Positions,4,UST,US Taxpayers,519012,Van Sickle,Crystal,,,351,,,
11/6/2018,10,0,0,4.00,ALPENA,Regent of the University of Michigan 8 Year Terms (2) Positions,5,GRN,Green,518970,Graves,Kevin,A.,,205,,,
11/6/2018,10,0,0,4.00,ALPENA,Regent of the University of Michigan 8 Year Terms (2) Positions,6,NLP,Natural Law,519041,Sallows,Marge,Katchmark,,181,,,
11/6/2018,10,0,0,5.00,ANTRIM,Regent of the University of Michigan 8 Year Terms (2) Positions,1,REP,Republican,514429,Newman,Andrea,Fischer,,6597,,,
11/6/2018,10,0,0,5.00,ANTRIM,Regent of the University of Michigan 8 Year Terms (2) Positions,1,REP,Republican,511401,Richner,Andrew,,,6060,,,
11/6/2018,10,0,0,5.00,ANTRIM,Regent of the University of Michigan 8 Year Terms (2) Positions,2,DEM,Democratic,518289,Acker,Jordan,,,3780,,,E
11/6/2018,10,0,0,5.00,ANTRIM,Regent of the University of Michigan 8 Year Terms (2) Positions,2,DEM,Democratic,515433,Brown,Paul,,,3631,,,E
11/6/2018,10,0,0,5.00,ANTRIM,Regent of the University of Michigan 8 Year Terms (2) Positions,3,LIB,Libertarian,519084,Hudler,James,Lewis,,259,,,
11/6/2018,10,0,0,5.00,ANTRIM,Regent of the University of Michigan 8 Year Terms (2) Positions,3,LIB,Libertarian,519078,Jascob,John,,,264,,,
11/6/2018,10,0,0,5.00,ANTRIM,Regent of the University of Michigan 8 Year Terms (2) Positions,4,UST,US Taxpayers,519011,Sanger,Joe,,,179,,,
11/6/2018,10,0,0,5.00,ANTRIM,Regent of the University of Michigan 8 Year Terms (2) Positions,4,UST,US Taxpayers,519012,Van Sickle,Crystal,,,262,,,
11/6/2018,10,0,0,5.00,ANTRIM,Regent of the University of Michigan 8 Year Terms (2) Positions,5,GRN,Green,518970,Graves,Kevin,A.,,217,,,
11/6/2018,10,0,0,5.00,ANTRIM,Regent of the University of Michigan 8 Year Terms (2) Positions,6,NLP,Natural Law,519041,Sallows,Marge,Katchmark,,171,,,
11/6/2018,10,0,0,6.00,ARENAC,Regent of the University of Michigan 8 Year Terms (2) Positions,1,REP,Republican,514429,Newman,Andrea,Fischer,,3071,,,
11/6/2018,10,0,0,6.00,ARENAC,Regent of the University of Michigan 8 Year Terms (2) Positions,1,REP,Republican,511401,Richner,Andrew,,,2798,,,
11/6/2018,10,0,0,6.00,ARENAC,Regent of the University of Michigan 8 Year Terms (2) Positions,2,DEM,Democratic,518289,Acker,Jordan,,,1911,,,E
11/6/2018,10,0,0,6.00,ARENAC,Regent of the University of Michigan 8 Year Terms (2) Positions,2,DEM,Democratic,515433,Brown,Paul,,,1799,,,E
11/6/2018,10,0,0,6.00,ARENAC,Regent of the University of Michigan 8 Year Terms (2) Positions,3,LIB,Libertarian,519084,Hudler,James,Lewis,,138,,,
11/6/2018,10,0,0,6.00,ARENAC,Regent of the University of Michigan 8 Year Terms (2) Positions,3,LIB,Libertarian,519078,Jascob,John,,,138,,,
11/6/2018,10,0,0,6.00,ARENAC,Regent of the University of Michigan 8 Year Terms (2) Positions,4,UST,US Taxpayers,519011,Sanger,Joe,,,172,,,
11/6/2018,10,0,0,6.00,ARENAC,Regent of the University of Michigan 8 Year Terms (2) Positions,4,UST,US Taxpayers,519012,Van Sickle,Crystal,,,227,,,
11/6/2018,10,0,0,6.00,ARENAC,Regent of the University of Michigan 8 Year Terms (2) Positions,5,GRN,Green,518970,Graves,Kevin,A.,,134,,,
11/6/2018,10,0,0,6.00,ARENAC,Regent of the University of Michigan 8 Year Terms (2) Positions,6,NLP,Natural Law,519041,Sallows,Marge,Katchmark,,108,,,
11/6/2018,10,0,0,7.00,BARAGA,Regent of the University of Michigan 8 Year Terms (2) Positions,1,REP,Republican,514429,Newman,Andrea,Fischer,,1492,,,
11/6/2018,10,0,0,7.00,BARAGA,Regent of the University of Michigan 8 Year Terms (2) Positions,1,REP,Republican,511401,Richner,Andrew,,,1376,,,
11/6/2018,10,0,0,7.00,BARAGA,Regent of the University of Michigan 8 Year Terms (2) Positions,2,DEM,Democratic,518289,Acker,Jordan,,,1015,,,E
11/6/2018,10,0,0,7.00,BARAGA,Regent of the University of Michigan 8 Year Terms (2) Positions,2,DEM,Democratic,515433,Brown,Paul,,,976,,,E
11/6/2018,10,0,0,7.00,BARAGA,Regent of the University of Michigan 8 Year Terms (2) Positions,3,LIB,Libertarian,519084,Hudler,James,Lewis,,62,,,
11/6/2018,10,0,0,7.00,BARAGA,Regent of the University of Michigan 8 Year Terms (2) Positions,3,LIB,Libertarian,519078,Jascob,John,,,68,,,
11/6/2018,10,0,0,7.00,BARAGA,Regent of the University of Michigan 8 Year Terms (2) Positions,4,UST,US Taxpayers,519011,Sanger,Joe,,,61,,,
11/6/2018,10,0,0,7.00,BARAGA,Regent of the University of Michigan 8 Year Terms (2) Positions,4,UST,US Taxpayers,519012,Van Sickle,Crystal,,,98,,,
11/6/2018,10,0,0,7.00,BARAGA,Regent of the University of Michigan 8 Year Terms (2) Positions,5,GRN,Green,518970,Graves,Kevin,A.,,55,,,
11/6/2018,10,0,0,7.00,BARAGA,Regent of the University of Michigan 8 Year Terms (2) Positions,6,NLP,Natural Law,519041,Sallows,Marge,Katchmark,,57,,,
11/6/2018,10,0,0,8.00,BARRY,Regent of the University of Michigan 8 Year Terms (2) Positions,1,REP,Republican,514429,Newman,Andrea,Fischer,,13563,,,
11/6/2018,10,0,0,8.00,BARRY,Regent of the University of Michigan 8 Year Terms (2) Positions,1,REP,Republican,511401,Richner,Andrew,,,12539,,,
11/6/2018,10,0,0,8.00,BARRY,Regent of the University of Michigan 8 Year Terms (2) Positions,2,DEM,Democratic,518289,Acker,Jordan,,,7468,,,E
11/6/2018,10,0,0,8.00,BARRY,Regent of the University of Michigan 8 Year Terms (2) Positions,2,DEM,Democratic,515433,Brown,Paul,,,6851,,,E
11/6/2018,10,0,0,8.00,BARRY,Regent of the University of Michigan 8 Year Terms (2) Positions,3,LIB,Libertarian,519084,Hudler,James,Lewis,,674,,,
11/6/2018,10,0,0,8.00,BARRY,Regent of the University of Michigan 8 Year Terms (2) Positions,3,LIB,Libertarian,519078,Jascob,John,,,707,,,
11/6/2018,10,0,0,8.00,BARRY,Regent of the University of Michigan 8 Year Terms (2) Positions,4,UST,US Taxpayers,519011,Sanger,Joe,,,564,,,
11/6/2018,10,0,0,8.00,BARRY,Regent of the University of Michigan 8 Year Terms (2) Positions,4,UST,US Taxpayers,519012,Van Sickle,Crystal,,,879,,,
11/6/2018,10,0,0,8.00,BARRY,Regent of the University of Michigan 8 Year Terms (2) Positions,5,GRN,Green,518970,Graves,Kevin,A.,,441,,,
11/6/2018,10,0,0,8.00,BARRY,Regent of the University of Michigan 8 Year Terms (2) Positions,6,NLP,Natural Law,519041,Sallows,Marge,Katchmark,,402,,,
11/6/2018,10,0,0,9.00,BAY,Regent of the University of Michigan 8 Year Terms (2) Positions,1,REP,Republican,514429,Newman,Andrea,Fischer,,17916,,,
11/6/2018,10,0,0,9.00,BAY,Regent of the University of Michigan 8 Year Terms (2) Positions,1,REP,Republican,511401,Richner,Andrew,,,16456,,,
11/6/2018,10,0,0,9.00,BAY,Regent of the University of Michigan 8 Year Terms (2) Positions,2,DEM,Democratic,518289,Acker,Jordan,,,17811,,,E
11/6/2018,10,0,0,9.00,BAY,Regent of the University of Michigan 8 Year Terms (2) Positions,2,DEM,Democratic,515433,Brown,Paul,,,17068,,,E
11/6/2018,10,0,0,9.00,BAY,Regent of the University of Michigan 8 Year Terms (2) Positions,3,LIB,Libertarian,519084,Hudler,James,Lewis,,975,,,
11/6/2018,10,0,0,9.00,BAY,Regent of the University of Michigan 8 Year Terms (2) Positions,3,LIB,Libertarian,519078,Jascob,John,,,1013,,,
11/6/2018,10,0,0,9.00,BAY,Regent of the University of Michigan 8 Year Terms (2) Positions,4,UST,US Taxpayers,519011,Sanger,Joe,,,909,,,
11/6/2018,10,0,0,9.00,BAY,Regent of the University of Michigan 8 Year Terms (2) Positions,4,UST,US Taxpayers,519012,Van Sickle,Crystal,,,1496,,,
11/6/2018,10,0,0,9.00,BAY,Regent of the University of Michigan 8 Year Terms (2) Positions,5,GRN,Green,518970,Graves,Kevin,A.,,880,,,
11/6/2018,10,0,0,9.00,BAY,Regent of the University of Michigan 8 Year Terms (2) Positions,6,NLP,Natural Law,519041,Sallows,Marge,Katchmark,,647,,,
11/6/2018,10,0,0,10.00,BENZIE,Regent of the University of Michigan 8 Year Terms (2) Positions,1,REP,Republican,514429,Newman,Andrea,Fischer,,4183,,,
11/6/2018,10,0,0,10.00,BENZIE,Regent of the University of Michigan 8 Year Terms (2) Positions,1,REP,Republican,511401,Richner,Andrew,,,3849,,,
11/6/2018,10,0,0,10.00,BENZIE,Regent of the University of Michigan 8 Year Terms (2) Positions,2,DEM,Democratic,518289,Acker,Jordan,,,3478,,,E
11/6/2018,10,0,0,10.00,BENZIE,Regent of the University of Michigan 8 Year Terms (2) Positions,2,DEM,Democratic,515433,Brown,Paul,,,3366,,,E
11/6/2018,10,0,0,10.00,BENZIE,Regent of the University of Michigan 8 Year Terms (2) Positions,3,LIB,Libertarian,519084,Hudler,James,Lewis,,209,,,
11/6/2018,10,0,0,10.00,BENZIE,Regent of the University of Michigan 8 Year Terms (2) Positions,3,LIB,Libertarian,519078,Jascob,John,,,208,,,
11/6/2018,10,0,0,10.00,BENZIE,Regent of the University of Michigan 8 Year Terms (2) Positions,4,UST,US Taxpayers,519011,Sanger,Joe,,,162,,,
11/6/2018,10,0,0,10.00,BENZIE,Regent of the University of Michigan 8 Year Terms (2) Positions,4,UST,US Taxpayers,519012,Van Sickle,Crystal,,,203,,,
11/6/2018,10,0,0,10.00,BENZIE,Regent of the University of Michigan 8 Year Terms (2) Positions,5,GRN,Green,518970,Graves,Kevin,A.,,222,,,
11/6/2018,10,0,0,10.00,BENZIE,Regent of the University of Michigan 8 Year Terms (2) Positions,6,NLP,Natural Law,519041,Sallows,Marge,Katchmark,,143,,,
11/6/2018,10,0,0,11.00,BERRIEN,Regent of the University of Michigan 8 Year Terms (2) Positions,1,REP,Republican,514429,Newman,Andrea,Fischer,,28764,,,
11/6/2018,10,0,0,11.00,BERRIEN,Regent of the University of Michigan 8 Year Terms (2) Positions,1,REP,Republican,511401,Richner,Andrew,,,26403,,,
11/6/2018,10,0,0,11.00,BERRIEN,Regent of the University of Michigan 8 Year Terms (2) Positions,2,DEM,Democratic,518289,Acker,Jordan,,,21707,,,E
11/6/2018,10,0,0,11.00,BERRIEN,Regent of the University of Michigan 8 Year Terms (2) Positions,2,DEM,Democratic,515433,Brown,Paul,,,20929,,,E
11/6/2018,10,0,0,11.00,BERRIEN,Regent of the University of Michigan 8 Year Terms (2) Positions,3,LIB,Libertarian,519084,Hudler,James,Lewis,,1366,,,
11/6/2018,10,0,0,11.00,BERRIEN,Regent of the University of Michigan 8 Year Terms (2) Positions,3,LIB,Libertarian,519078,Jascob,John,,,1337,,,
11/6/2018,10,0,0,11.00,BERRIEN,Regent of the University of Michigan 8 Year Terms (2) Positions,4,UST,US Taxpayers,519011,Sanger,Joe,,,1018,,,
11/6/2018,10,0,0,11.00,BERRIEN,Regent of the University of Michigan 8 Year Terms (2) Positions,4,UST,US Taxpayers,519012,Van Sickle,Crystal,,,1444,,,
11/6/2018,10,0,0,11.00,BERRIEN,Regent of the University of Michigan 8 Year Terms (2) Positions,5,GRN,Green,518970,Graves,Kevin,A.,,1020,,,
11/6/2018,10,0,0,11.00,BERRIEN,Regent of the University of Michigan 8 Year Terms (2) Positions,6,NLP,Natural Law,519041,Sallows,Marge,Katchmark,,816,,,
11/6/2018,10,0,0,12.00,BRANCH,Regent of the University of Michigan 8 Year Terms (2) Positions,1,REP,Republican,514429,Newman,Andrea,Fischer,,8100,,,
11/6/2018,10,0,0,12.00,BRANCH,Regent of the University of Michigan 8 Year Terms (2) Positions,1,REP,Republican,511401,Richner,Andrew,,,7577,,,
